	SNP	Chromosome	Position	trait1
213	ENSG00000115053	2	232318241	3.67076704366336e-06
214	ENSG00000115241	2	27604060	0.000473095680250584
215	ENSG00000115274	2	74682149	0.0563346937013228
216	ENSG00000115289	2	74732169	0.554163167669632
217	ENSG00000115524	2	198254507	0.664207604865575
218	ENSG00000115548	2	86667769	0.131433243798914
219	ENSG00000115592	2	219687105	0.0328782235748893
220	ENSG00000115593	2	88367298	0.0253685477353281
221	ENSG00000115966	2	175936977	0.437554248594522
222	ENSG00000116062	2	47922954	0.000246114378119171
223	ENSG00000116254	1	6161852	0.0204665757357814
224	ENSG00000116273	1	6673744	0.00150670402320575
225	ENSG00000116455	1	111982511	0.639052476965101
226	ENSG00000116478	1	32757686	0.122519100584731
227	ENSG00000116539	1	155305058	0.697723408207662
228	ENSG00000116560	1	35641978	0.978885137348127
229	ENSG00000116717	1	68150743	0.333433776644017
230	ENSG00000116731	1	14026692	0.00955330152381504
231	ENSG00000116750	1	192981379	3.17797362981962e-05
232	ENSG00000117115	1	17393255	0.997185168956853
233	ENSG00000117139	1	202696525	0.000354700412904296
234	ENSG00000117222	1	205055269	0.0282373030444091
235	ENSG00000117505	1	93811444	0.0274961604727661
236	ENSG00000117625	1	211431718	0.0169813174752211
237	ENSG00000117697	1	212899494	0.489558216093263
238	ENSG00000117713	1	27022523	0.726539445404241
239	ENSG00000118058	11	118307204	0.204246545315239
240	ENSG00000118156	19	48023941	2.26428450139512e-06
241	ENSG00000118245	2	217724180	0.00235422398161332
242	ENSG00000118418	6	79910961	0.0463268198119833
243	ENSG00000118900	16	4896665	0.199011923076015
244	ENSG00000119042	2	200134222	0.0352332605948449
245	ENSG00000119048	5	133706869	0.124911471490721
246	ENSG00000119335	9	131445702	0.00877150142387776
247	ENSG00000119403	9	123617976	0.000250293687951613
248	ENSG00000119408	9	127019884	0.0203589382923692
249	ENSG00000119638	14	75548821	0.52258383895811
250	ENSG00000119760	2	27873678	0.0117641895132705
251	ENSG00000119772	2	25455844	0.0265732982602911
252	ENSG00000119778	2	23971533	0.807550762126872
253	ENSG00000119969	10	96305573	0.0110147401734404
254	ENSG00000120071	17	44107281	0.509221712595936
255	ENSG00000120533	8	110346552	0.000119361374420339
256	ENSG00000120539	10	27443752	0.000753780275835672
257	ENSG00000120616	10	32556678	3.87664855656699e-07
258	ENSG00000120656	1	28929361	0.0805382305879658
259	ENSG00000120699	13	37572952	0.716366894273408
260	ENSG00000120733	5	137688284	0.436125571285503
261	ENSG00000120837	12	104510854	0.211790701035053
262	ENSG00000121067	17	47676245	0.0667488112404732
263	ENSG00000121481	1	185014495	2.07844911159569e-06
264	ENSG00000121741	13	20532809	0.608420168931728
265	ENSG00000121988	2	135894485	0.917765177989176
266	ENSG00000122390	16	3493610	0.00722038734274774
267	ENSG00000122565	7	26240781	1.85790823044798e-07
268	ENSG00000122728	9	32629451	0.902483404153812
269	ENSG00000122779	7	138145078	0.0293174047199896
270	ENSG00000122966	12	120123594	0.894370590276813
271	ENSG00000123143	19	14543864	0.577821356835009
272	ENSG00000123374	12	56360552	3.80885061860696e-07
273	ENSG00000123485	2	234745348	3.73720613460389e-18
274	ENSG00000123562	23	102930423	2.83208341047851e-07
275	ENSG00000123636	2	160175489	0.00217530924588932
276	ENSG00000123737	4	122722471	0.965768330024132
277	ENSG00000124092	20	56071034	0.00288458198768027
278	ENSG00000124151	20	46130600	0.053776004439665
279	ENSG00000124177	20	40030740	0.225026422029844
280	ENSG00000124422	17	20902909	0.356105279798084
281	ENSG00000124701	6	41021042	0.886889063975635
282	ENSG00000124795	6	18224098	0.0417306366137944
283	ENSG00000125484	9	135545421	0.748468067840483
284	ENSG00000125952	14	65472891	0.0229836762630321
285	ENSG00000126012	23	53220502	0.112126223366312
286	ENSG00000126457	19	50179042	0.115643068091759
287	ENSG00000126856	16	90122973	0.552092422452945
288	ENSG00000127337	12	69753482	0.850738412820357
289	ENSG00000127483	1	21069153	0.74221863276493
290	ENSG00000127511	19	16940210	0.711866895301216
291	ENSG00000127616	19	11071597	0.223381683587892
292	ENSG00000127663	19	4969124	0.000948753978226766
293	ENSG00000128383	22	39348745	0.671546105230072
294	ENSG00000128394	22	39436608	0.00597974947755091
295	ENSG00000128573	7	113726381	0.673440040203253
296	ENSG00000128708	2	172778957	0.00288784082660294
297	ENSG00000128908	15	41271077	0.107361255176425
298	ENSG00000129071	3	129149786	0.853542716632894
299	ENSG00000129292	8	133787617	0.00026198267068943
300	ENSG00000129484	14	20811740	0.142828425037744
301	ENSG00000129514	14	38059188	0.00684741992297546
302	ENSG00000129691	8	37962759	0.0147679560100385
303	ENSG00000129873	24	19989289	0.0271860926317786
304	ENSG00000130024	6	170104000	0.905131526425026
305	ENSG00000130222	9	92219927	0.00108667742917874
306	ENSG00000130382	19	6212965	0.0318044350161648
307	ENSG00000130699	20	60528524	0.086929844535142
308	ENSG00000130711	9	133539980	0.00668128689289736
309	ENSG00000130713	9	133569107	0.0174960092183149
310	ENSG00000130726	19	59055457	0.00323210577713894
311	ENSG00000130816	19	10244020	0.336715382435337
312	ENSG00000131149	16	85645014	0.319351705043671
313	ENSG00000131263	23	73805051	0.00344946419941609
314	ENSG00000131747	17	38544767	2.51220603450938e-11
315	ENSG00000131759	17	38465443	0.750704574362259
316	ENSG00000131778	1	146714290	2.30234637297129e-07
317	ENSG00000131791	1	146626684	0.000411583489639539
318	ENSG00000132275	11	6616304	0.618384190212369
319	ENSG00000132356	5	40759480	0.624563023114002
320	ENSG00000132382	17	4442191	0.0124036896305623
321	ENSG00000132510	17	7743221	0.311825096826486
322	ENSG00000132600	16	68344876	0.0644552965954986
323	ENSG00000132646	20	5095598	0.0166922790241162
324	ENSG00000132780	1	46049517	0.0901487819308766
325	ENSG00000133627	7	152456833	0.418831825022662
326	ENSG00000133794	11	13298198	0.500551867180772
327	ENSG00000133884	11	65101224	0.521298688842797
328	ENSG00000133895	11	64570981	0.134151289751355
329	ENSG00000134014	8	27947189	4.91437663259091e-05
330	ENSG00000134046	18	51679078	0.287713234661093
331	ENSG00000134058	5	68530667	0.00829083106802286
332	ENSG00000134371	1	193091146	0.00457190316958087
333	ENSG00000134574	11	47236492	8.0476529260852e-08
334	ENSG00000134627	11	94277005	0.294390169720493
335	ENSG00000134686	1	33789223	0.0257177897475749
336	ENSG00000134759	18	33709406	0.00407354928159197
337	ENSG00000134852	4	56294069	0.842906334061373
338	ENSG00000135316	6	86318052	0.00236521513323834
339	ENSG00000135341	6	91223291	0.00126403443703661
340	ENSG00000135365	11	45950870	0.148316517682127
341	ENSG00000135372	11	34127148	0.000110957210064351
342	ENSG00000135655	12	62654118	0.328377806208108
343	ENSG00000135801	1	229728857	0.525222273121157
344	ENSG00000135999	2	149402008	0.175288833827813
345	ENSG00000136014	12	95910335	2.21993200813204e-05
346	ENSG00000136169	13	50018428	2.40819593204472e-08
347	ENSG00000136450	17	56080720	0.580102176270337
348	ENSG00000136504	17	47865916	0.0361287708878335
349	ENSG00000136518	3	179280667	3.3036403947809e-05
350	ENSG00000136715	2	128698790	0.217239630161641
351	ENSG00000136770	10	22045465	0.430314396112499
352	ENSG00000136807	9	130547957	0.732308162792986
353	ENSG00000136891	9	103064358	0.0567683327297477
354	ENSG00000136938	9	100745642	0.0172703608175022
355	ENSG00000137166	6	41514163	0.394721626578011
356	ENSG00000137337	6	30667583	0.129158818517778
357	ENSG00000137413	6	42018250	0.170075268962208
358	ENSG00000137486	11	74975225	0.0370733890712076
359	ENSG00000137948	1	92414927	0.180231584078612
360	ENSG00000138336	10	70320412	0.000279110156543641
361	ENSG00000138375	2	217277136	0.0111718137857213
362	ENSG00000138376	2	215590369	0.169923771138855
363	ENSG00000138433	2	175212749	0.263134156143666
364	ENSG00000138738	4	121613069	0.122139814528015
365	ENSG00000139154	12	19556999	0.853921753593011
366	ENSG00000139372	12	104359581	0.000662119963503397
367	ENSG00000139613	12	56556766	0.555720081215843
368	ENSG00000139618	13	32889610	0.00609656136574451
369	ENSG00000139620	12	49047183	0.836489844352125
370	ENSG00000139687	13	48877886	0.0525137086090921
371	ENSG00000139718	12	122242085	0.0754653802959435
372	ENSG00000139842	13	113862551	0.00903248929926017
373	ENSG00000140044	14	75894418	0.889010898654405
374	ENSG00000140320	15	40731919	0.0105210760547675
375	ENSG00000140350	15	69070873	0.0255373995606436
376	ENSG00000140382	15	77712753	0.988616483774566
377	ENSG00000140396	8	71021996	0.863733793702651
378	ENSG00000140455	15	63796792	0.0216032537834744
379	ENSG00000140632	16	4853203	0.0319171842213558
380	ENSG00000141027	17	15932470	0.228718489049036
381	ENSG00000141431	18	31158578	0.638719885023718
382	ENSG00000141456	17	4574678	0.613271769116779
383	ENSG00000141510	17	7565096	0.00477447777353449
384	ENSG00000141570	17	77765930	0.54472023613986
385	ENSG00000141582	17	77806954	0.0515463472407697
386	ENSG00000141644	18	47793251	0.600445757349278
387	ENSG00000141867	19	15347646	0.37474774218956
388	ENSG00000142182	21	45666221	0.830454805522366
389	ENSG00000142453	19	10982188	0.0142933434875356
390	ENSG00000142611	1	2985731	0.606608920209526
391	ENSG00000142619	1	17575592	1.39801191204787e-06
392	ENSG00000142623	1	17531620	0.000679745511987366
393	ENSG00000143033	1	93544791	0.809374952700425
394	ENSG00000143258	1	161129239	0.181164727005913
395	ENSG00000143321	1	156711898	0.000336151561414807
396	ENSG00000143373	1	151254093	0.476509281908407
397	ENSG00000143379	1	150898738	0.332012814812706
398	ENSG00000143401	1	150190716	0.0201543131288363
399	ENSG00000143442	1	151375199	0.763878466392309
400	ENSG00000143499	1	214454444	0.122228905417593
401	ENSG00000143614	1	153777200	0.970455618166079
402	ENSG00000143799	1	226548391	0.0137110362333272
403	ENSG00000143815	1	225589203	0.24016984155423
404	ENSG00000143970	2	25956621	0.823953343722761
405	ENSG00000145241	4	68337520	5.85772747935374e-10
406	ENSG00000145391	4	140454384	0.392757143671313
407	ENSG00000146247	6	79645583	0.89695298072115
408	ENSG00000146285	6	108025307	3.40772474911926e-09
409	ENSG00000146414	6	146205942	0.59967680561896
410	ENSG00000146872	17	60536018	0.156037216037447
411	ENSG00000147050	23	44732756	0.126775593122672
412	ENSG00000147099	23	71549365	0.898563082011609
413	ENSG00000147130	23	70459473	0.389500847825255
414	ENSG00000147133	23	70586113	0.560753426766356
415	ENSG00000147162	23	70752932	0.797119163817619
416	ENSG00000147180	23	84498996	0.00602104369417673
417	ENSG00000147596	8	70963885	0.171600476840167
418	ENSG00000147854	9	6413150	0.309664381651219
419	ENSG00000148204	9	126118448	0.334698689275965
420	ENSG00000148229	9	116169514	0.696768390728114
421	ENSG00000148584	10	52559168	0.313440838551574
422	ENSG00000148835	10	105127723	0.638707026869556
423	ENSG00000149136	11	57093458	8.70592280415187e-05
424	ENSG00000149311	11	108093210	0.327984499137098
425	ENSG00000149474	20	18118761	0.0203545368585371
426	ENSG00000149480	11	62360685	0.666476088027557
427	ENSG00000149554	11	125495035	9.25263832272597e-07
428	ENSG00000149923	16	30087298	0.128072178269687
429	ENSG00000149929	16	30003644	0.0157502208223439
430	ENSG00000150459	13	21714652	0.0439355712580134
431	ENSG00000150907	13	41129803	0.000205649760888701
432	ENSG00000151332	14	36767769	0.0304196732639785
433	ENSG00000152382	1	166825746	0.428372941432023
434	ENSG00000152455	10	14920818	0.000848245575710993
435	ENSG00000152484	13	27640292	0.545183769034546
436	ENSG00000152784	4	81105032	0.0731362727175931
437	ENSG00000153046	6	4706392	0.00386631918814571
438	ENSG00000153147	4	144434615	0.731186627137122
439	ENSG00000153391	18	33032193	0.547428407042023
440	ENSG00000153487	13	111365082	0.163243532589445
441	ENSG00000153922	5	98190907	0.676673631374485
442	ENSG00000154229	17	64298753	0.0977470015392819
443	ENSG00000154655	18	5954704	0.340617698621989
444	ENSG00000154832	18	47808712	0.00453462324376713
445	ENSG00000155363	1	113215762	0.0642420570814827
446	ENSG00000155666	16	27214806	1.60114616929983e-05
447	ENSG00000155827	9	104296132	0.671356813525257
448	ENSG00000156256	21	30396949	0.38632820359497
449	ENSG00000156374	10	105062552	0.372020837915081
450	ENSG00000156650	10	76585339	0.0759077991711766
451	ENSG00000156802	8	124332089	4.53189336611943e-08
452	ENSG00000156858	16	30662037	0.0152188775602806
453	ENSG00000156860	16	30669751	0.839588203874116
454	ENSG00000156983	3	9773412	0.79890655959901
455	ENSG00000157212	7	154735396	0.532555066423376
456	ENSG00000157259	7	92076766	0.120284883214929
457	ENSG00000158019	2	28113595	0.0181476837995227
458	ENSG00000158161	1	28296854	0.00721593590588823
459	ENSG00000158290	23	119658463	0.00215301808163595
460	ENSG00000158806	8	21881635	0.000181616700788456
461	ENSG00000159259	21	37757675	3.58391856869027e-05
462	ENSG00000159267	21	38123188	0.980622301481085
463	ENSG00000159339	1	17634689	0.715977821570722
464	ENSG00000159692	4	1205235	0.644478340717326
465	ENSG00000160224	21	45705720	0.224895504485059
466	ENSG00000160310	21	48055078	0.399444822489304
467	ENSG00000160633	19	5623045	0.0297086527462541
468	ENSG00000160679	1	153606524	0.0754641186493408
469	ENSG00000160949	8	145654164	2.3127978852679e-08
470	ENSG00000160953	19	1285889	0.00665864232630374
471	ENSG00000161036	7	102105375	0.729771340529338
472	ENSG00000161405	17	37921197	2.02728189649814e-09
473	ENSG00000161956	17	7465191	0.146271331382099
474	ENSG00000162227	11	62538774	0.00401052265823618
475	ENSG00000162302	11	64126619	0.00049499317306785
476	ENSG00000162409	1	57110994	0.813264523950503
477	ENSG00000162521	1	33116742	0.351552351190763
478	ENSG00000162601	1	59120410	0.307740018475398
479	ENSG00000162676	1	92940318	0.000866502587485926
480	ENSG00000162961	2	32092877	0.0964983701499606
481	ENSG00000162971	2	200794697	0.146421391984161
482	ENSG00000163104	4	95128761	0.390468836009245
483	ENSG00000163159	1	151142462	0.13710490813201
484	ENSG00000163322	4	84390176	0.0183734299771633
485	ENSG00000163517	3	13521223	0.0530868994491982
486	ENSG00000163602	3	72420975	0.506967551663845
487	ENSG00000163605	3	73045935	0.652381776100107
488	ENSG00000163635	3	63850232	0.0085192257875281
489	ENSG00000163832	3	47537129	0.0443805396677174
490	ENSG00000163840	3	122283084	0.344642127592269
491	ENSG00000163872	3	183415605	3.15337706451818e-07
492	ENSG00000163875	1	37958175	0.903292318865629
493	ENSG00000163930	3	52435028	0.00960240090227502
494	ENSG00000163932	3	53195135	0.999662498409833
495	ENSG00000163935	3	52937587	0.484752117220398
496	ENSG00000163939	3	52579367	0.0339184225590299
497	ENSG00000163961	3	196195653	0.643724456223941
498	ENSG00000164080	3	51575595	0.0341656453337423
499	ENSG00000164091	3	52288436	0.0230293867349549
500	ENSG00000164105	4	174291119	0.0962269937587858
501	ENSG00000164169	4	148558935	3.12319504964016e-05
502	ENSG00000164190	5	36876860	0.366722157945787
503	ENSG00000164256	5	23507263	0.0017538124834071
504	ENSG00000164576	5	153825516	0.000111817162088611
505	ENSG00000164663	6	41757633	0.325616625932549
506	ENSG00000164885	7	150750898	0.432042516678909
507	ENSG00000164924	8	101928752	1.36022112164633e-11
508	ENSG00000164951	8	94870034	0.83742230217952
509	ENSG00000164985	9	15464063	0.0849983173080014
510	ENSG00000165097	6	18155559	0.514392696247999
511	ENSG00000165156	8	124260695	0.490517208989935
512	ENSG00000165288	23	79926352	0.265299197489423
513	ENSG00000165632	10	7860466	0.332731037992457
514	ENSG00000165660	10	126490353	0.160934494866541
515	ENSG00000165671	5	176560079	0.819936218883539
516	ENSG00000165702	9	135820931	0.213862400916673
517	ENSG00000165732	10	70715883	7.884983364902e-06
518	ENSG00000166135	10	102288828	0.347824568391046
519	ENSG00000166164	16	50347397	0.914573549771404
520	ENSG00000166266	11	107879458	0.328171402510217
521	ENSG00000166313	11	6416354	0.403692824541209
522	ENSG00000166337	11	6627525	0.0667616549690503
523	ENSG00000166349	11	36537013	0.680661373896438
524	ENSG00000166446	16	80631802	0.0935483224076487
525	ENSG00000166477	15	52230221	0.134898203256833
526	ENSG00000166501	16	23847321	1.56292696780304e-06
527	ENSG00000166716	15	85291865	0.129720780148314
528	ENSG00000166913	20	43514316	6.04112797383617e-05
529	ENSG00000166987	12	57914492	0.606289073201308
530	ENSG00000167491	19	19496634	0.43615175187705
531	ENSG00000167548	12	49412757	0.900034211737766
532	ENSG00000167657	19	3958450	0.807644149525623
533	ENSG00000167670	19	4402658	0.431387457970613
534	ENSG00000167986	11	61066922	0.0679929441252332
535	ENSG00000168078	8	27667136	1.49315046697004e-10
536	ENSG00000168137	3	9439298	0.391321118516761
537	ENSG00000168283	10	22610139	0.674019373705979
538	ENSG00000168395	2	242641449	0.143134138094538
539	ENSG00000168453	8	21971927	0.111338895130296
540	ENSG00000168556	4	184426146	0.883073469604058
541	ENSG00000168769	4	106067449	0.000865840533067302
542	ENSG00000169016	2	11584500	0.0100281981138586
543	ENSG00000169057	23	153287023	0.0455911232447995
