	SNP	Chromosome	Position	trait1
49	ENSG00000066135	1	44115828	0.285138339061463
50	ENSG00000066136	1	41157319	0.656680606361829
51	ENSG00000067066	2	231280656	0.595607511944457
52	ENSG00000067225	15	72491369	2.7125961181242e-06
53	ENSG00000067334	1	94333372	0.412990609009903
54	ENSG00000067369	15	43699406	0.396485787163513
55	ENSG00000068024	2	239969863	0.001848322194357
56	ENSG00000068903	19	39369196	0.134940501216851
57	ENSG00000070061	9	111629796	0.899177461545988
58	ENSG00000070495	17	74708918	0.104275173867317
59	ENSG00000071243	7	120590802	0.0378978418843147
60	ENSG00000071655	19	1576638	0.00379862455326086
61	ENSG00000071794	3	148747913	0.186128103187978
62	ENSG00000072401	10	60094734	0.427858574415272
63	ENSG00000073584	17	38781213	0.904526267431553
64	ENSG00000073614	12	389294	0.611363189594411
65	ENSG00000074201	11	77325574	0.000105297508186139
66	ENSG00000074266	11	85955585	1.69458638640903e-10
67	ENSG00000074657	18	56529831	0.156942472659848
68	ENSG00000075089	12	100592899	0.33651792173123
69	ENSG00000075624	7	5566781	0.866430884477779
70	ENSG00000075914	3	45016732	0.361993691453736
71	ENSG00000076108	12	56989379	0.0566555971588103
72	ENSG00000077080	7	100240719	0.904663564022594
73	ENSG00000077097	3	25639476	0.000441019528552459
74	ENSG00000077152	1	202300784	4.69518499746326e-18
75	ENSG00000077348	19	41892278	1.42192982325367e-09
76	ENSG00000077463	19	4174105	2.50257413373066e-06
77	ENSG00000077684	4	129730778	1.69764570216624e-05
78	ENSG00000077721	23	118708500	5.07206508722934e-05
79	ENSG00000078403	10	21823101	0.0144510733451503
80	ENSG00000078487	7	99998475	0.000142263475542993
81	ENSG00000079263	2	231067825	0.347101817713525
82	ENSG00000079387	12	48436680	3.83598484008605e-07
83	ENSG00000079999	19	10596795	7.25671376982419e-06
84	ENSG00000080503	9	2015341	3.81473778253646e-22
85	ENSG00000080603	16	30709529	0.00297546503059026
86	ENSG00000082014	7	150935849	0.0256454189366817
87	ENSG00000083168	8	41786996	0.017566441336138
88	ENSG00000083544	13	60970590	0.000374031289840597
89	ENSG00000084093	4	57774074	0.369749196422435
90	ENSG00000084676	2	24714782	4.99566973164097e-24
91	ENSG00000085185	23	129115082	0.358009476041724
92	ENSG00000085224	23	76760355	0.0145080191139629
93	ENSG00000085999	1	46713359	7.27125859456767e-16
94	ENSG00000086758	23	53559056	0.307705411034407
95	ENSG00000087152	17	42269172	0.0053306426101972
96	ENSG00000087206	5	176332005	0.767449398003643
97	ENSG00000087586	20	54944444	2.70878852868119e-18
98	ENSG00000088305	20	31350190	1.35873417410385e-12
99	ENSG00000089094	12	121866899	0.00577887184302566
100	ENSG00000089902	14	103058997	0.297861331236338
101	ENSG00000092201	14	21819630	9.3954311281608e-05
102	ENSG00000094631	23	48659783	0.263455930431933
103	ENSG00000094804	17	38443884	8.06356156932397e-16
104	ENSG00000094916	12	54624723	0.00511963802332085
105	ENSG00000095787	10	28821421	0.00136387458099776
106	ENSG00000096070	6	36164520	0.0139985920673248
107	ENSG00000096717	10	69644426	2.60255223110784e-11
108	ENSG00000096968	9	4985085	9.11628089130436e-09
109	ENSG00000099381	16	30968614	3.22313580111494e-09
110	ENSG00000099860	19	2476119	2.63993721895094e-07
111	ENSG00000099954	22	17840836	0.00421322004802739
112	ENSG00000099956	22	24129149	6.16684805017555e-08
113	ENSG00000100084	22	19318220	0.175126615063299
114	ENSG00000100298	22	39493228	0.0143382709957276
115	ENSG00000100307	22	39516171	2.83912633557165e-08
116	ENSG00000100387	22	41347350	1.77995921809116e-06
117	ENSG00000100393	22	41487789	0.00281392474831056
118	ENSG00000100395	22	41601208	0.493523456198019
119	ENSG00000100425	22	50166930	0.236468903163418
120	ENSG00000100429	22	50683611	2.60728201569571e-12
121	ENSG00000100462	14	23389719	0.0240310423511053
122	ENSG00000100601	14	78138746	0.117494195702313
123	ENSG00000100749	14	97319224	1.28730605556225e-07
124	ENSG00000100784	14	91336798	0.000281334548430356
125	ENSG00000100796	14	91923954	0.638682349811046
126	ENSG00000100811	14	100704634	0.175404946921367
127	ENSG00000100823	14	20923349	9.69404385964818e-07
128	ENSG00000100888	14	21853352	0.315515958919428
129	ENSG00000100916	14	36295523	0.0317284827753069
130	ENSG00000101040	20	45837858	0.00266597572309857
131	ENSG00000101109	20	43595114	0.0043501994539571
132	ENSG00000101126	20	49505584	5.09826892466431e-07
133	ENSG00000101189	20	61427804	1.3516597764484e-16
134	ENSG00000101266	20	459115	1.20102441249221e-06
135	ENSG00000101442	20	37377084	7.62895082367803e-11
136	ENSG00000101493	18	74069643	0.00185063526795136
137	ENSG00000101945	23	48553944	6.64204435879304e-13
138	ENSG00000102038	23	128580479	2.80937941409083e-06
139	ENSG00000102054	23	16857405	0.386840424137608
140	ENSG00000102098	23	18257433	0.551919833155296
141	ENSG00000102221	23	46771710	0.449355645668151
142	ENSG00000102226	23	47092088	0.756771289730015
143	ENSG00000102974	16	67596309	0.446349462372662
144	ENSG00000103037	16	58549382	0.000769546526637497
145	ENSG00000103495	16	29817426	1.14695166365528e-11
146	ENSG00000103510	16	31127074	0.782019106660741
147	ENSG00000103549	16	30773065	0.0134649527871068
148	ENSG00000104313	8	72109667	0.359888659088533
149	ENSG00000104320	8	90945563	0.0135636869969488
150	ENSG00000104472	8	141521396	5.52320132096677e-07
151	ENSG00000104517	8	103265239	0.0418137138581645
152	ENSG00000104885	19	2164147	0.0292141519109687
153	ENSG00000105011	19	14230320	3.59216049729537e-16
154	ENSG00000105146	19	57742376	0.477782125566773
155	ENSG00000105202	19	40325097	5.19051148597133e-06
156	ENSG00000105393	19	17378158	3.04092124039158e-07
157	ENSG00000105618	19	54618836	3.75400253058112e-22
158	ENSG00000105619	19	54610319	0.00016350626634414
159	ENSG00000105821	7	102952920	6.83710517278071e-16
160	ENSG00000106290	7	99704692	0.00275349386521707
161	ENSG00000106400	7	100860948	0.026447525387673
162	ENSG00000106443	7	11013498	6.07098149588183e-11
163	ENSG00000106462	7	148504474	1.45622296320037e-14
164	ENSG00000106617	7	151253196	0.000326467572567114
165	ENSG00000106829	9	82186687	9.05768176578459e-09
166	ENSG00000107077	9	6720862	0.274390794152892
167	ENSG00000107371	9	37766974	1.99378508537342e-05
168	ENSG00000107625	10	70661033	0.34997785962371
169	ENSG00000108094	10	35297478	0.255142482292899
170	ENSG00000108468	17	46147413	0.00160711242328214
171	ENSG00000108557	17	17584786	0.0148110432111453
172	ENSG00000108604	17	61909443	0.000805578519330487
173	ENSG00000108773	17	40265125	8.56788557941707e-09
174	ENSG00000108799	17	40852292	0.00074700738879646
175	ENSG00000108840	17	42154113	0.00590973570925234
176	ENSG00000108953	17	1247565	0.0266259083662206
177	ENSG00000109111	17	26989108	0.656977002707968
178	ENSG00000109118	17	27232267	3.70977446406688e-06
179	ENSG00000109189	4	53457137	0.107311733011524
180	ENSG00000109332	4	103715539	0.000109104636009211
181	ENSG00000109819	4	23756663	4.14747602145236e-12
182	ENSG00000109906	11	113930314	5.0319244688351e-10
183	ENSG00000109911	11	31531296	0.0969299633787003
184	ENSG00000110851	12	108126642	0.237816361006012
185	ENSG00000111218	12	3490514	0.0628467634725059
186	ENSG00000111424	12	48235319	0.758999236296631
187	ENSG00000111642	12	6679248	6.82752138438502e-05
188	ENSG00000111653	12	6759445	0.577691758630619
189	ENSG00000111676	12	7033625	0.594586617969457
190	ENSG00000111701	12	7801995	1.90758194242159e-05
191	ENSG00000111707	12	118814184	0.157210797710025
192	ENSG00000111725	12	120105557	0.397549643552826
193	ENSG00000111727	12	104458234	8.23645810935745e-07
194	ENSG00000111732	12	8754761	0.454120003382268
195	ENSG00000111752	12	9066491	0.132441068402425
196	ENSG00000111875	6	119215383	0.0380745928050813
197	ENSG00000112081	6	36562144	0.740047797835519
198	ENSG00000112130	6	37321747	0.141612426717269
199	ENSG00000112238	6	100054605	4.68001617266322e-06
200	ENSG00000112319	6	133561735	7.88702464528727e-07
201	ENSG00000112511	6	33378175	0.0694216672875425
202	ENSG00000112742	6	80713603	8.54212757199456e-15
203	ENSG00000112787	12	133066136	0.000633321685977661
204	ENSG00000112983	5	137475454	0.0136644665469183
205	ENSG00000113558	5	133484632	0.00667665284587162
206	ENSG00000113575	5	133530024	0.207553119816298
207	ENSG00000113812	3	53901092	0.776173766293293
208	ENSG00000114166	3	20081514	1.37086509524169e-15
209	ENSG00000114738	3	50648950	0.245718458686623
210	ENSG00000114861	3	71003843	0.0480573729120473
211	ENSG00000114933	2	206858444	0.258462035518708
212	ENSG00000114982	2	97258906	0.504534110006428
213	ENSG00000115053	2	232318241	0.000283215019816294
214	ENSG00000115241	2	27604060	4.23716088673533e-15
215	ENSG00000115274	2	74682149	3.81985528655215e-05
216	ENSG00000115289	2	74732169	9.4525028969e-23
217	ENSG00000115524	2	198254507	0.350939844659968
218	ENSG00000115548	2	86667769	6.13133417008831e-06
219	ENSG00000115592	2	219687105	0.00215527173214741
220	ENSG00000115593	2	88367298	0.146639773431482
221	ENSG00000115966	2	175936977	0.0227270218708565
222	ENSG00000116062	2	47922954	0.0249452246164125
223	ENSG00000116254	1	6161852	0.0204867508690473
224	ENSG00000116273	1	6673744	0.974891901225909
225	ENSG00000116455	1	111982511	0.00325343566754943
226	ENSG00000116478	1	32757686	0.0255523120040784
227	ENSG00000116539	1	155305058	0.00848775062671469
228	ENSG00000116560	1	35641978	2.187360954429e-05
229	ENSG00000116717	1	68150743	0.0119177835893509
230	ENSG00000116731	1	14026692	2.59524911494676e-09
231	ENSG00000116750	1	192981379	0.452719464953111
232	ENSG00000117115	1	17393255	0.0226597201541271
233	ENSG00000117139	1	202696525	1.06523126704803e-05
234	ENSG00000117222	1	205055269	0.106764278838864
235	ENSG00000117505	1	93811444	0.8120025563776
236	ENSG00000117625	1	211431718	0.66405612429684
237	ENSG00000117697	1	212899494	0.19065181669686
238	ENSG00000117713	1	27022523	0.382619422764143
239	ENSG00000118058	11	118307204	0.0696599933607818
240	ENSG00000118156	19	48023941	0.0451852837435119
241	ENSG00000118245	2	217724180	0.204332663158864
242	ENSG00000118418	6	79910961	0.226697347813081
243	ENSG00000118900	16	4896665	0.0581764416584032
244	ENSG00000119042	2	200134222	0.7836430233208
245	ENSG00000119048	5	133706869	0.000597956762090445
246	ENSG00000119335	9	131445702	1.11506988466139e-08
247	ENSG00000119403	9	123617976	0.0148350704010015
248	ENSG00000119408	9	127019884	0.222711028721017
249	ENSG00000119638	14	75548821	0.000353255638027614
250	ENSG00000119760	2	27873678	7.96359184037057e-05
251	ENSG00000119772	2	25455844	0.000683589634098516
252	ENSG00000119778	2	23971533	0.0424151664938896
253	ENSG00000119969	10	96305573	1.17312157891109e-11
254	ENSG00000120071	17	44107281	0.621331980845601
255	ENSG00000120533	8	110346552	0.0329825132343203
256	ENSG00000120539	10	27443752	1.67500121107907e-07
257	ENSG00000120616	10	32556678	0.00014847847335386
258	ENSG00000120656	1	28929361	0.0306061173889858
259	ENSG00000120699	13	37572952	1.21569145004055e-05
260	ENSG00000120733	5	137688284	0.666226650828
261	ENSG00000120837	12	104510854	0.001302533429692
262	ENSG00000121067	17	47676245	0.000454706071225085
263	ENSG00000121481	1	185014495	0.000126365475192994
264	ENSG00000121741	13	20532809	0.491106923195745
265	ENSG00000121988	2	135894485	0.174050273787586
266	ENSG00000122390	16	3493610	0.918689144378048
267	ENSG00000122565	7	26240781	2.05778757943697e-12
268	ENSG00000122728	9	32629451	0.178980864868301
269	ENSG00000122779	7	138145078	0.1380904532293
270	ENSG00000122966	12	120123594	0.0035533366387093
271	ENSG00000123143	19	14543864	0.0836397996282265
272	ENSG00000123374	12	56360552	4.76123188621703e-05
273	ENSG00000123485	2	234745348	9.11024285548665e-21
274	ENSG00000123562	23	102930423	0.00286468086245897
275	ENSG00000123636	2	160175489	9.59026442068537e-07
276	ENSG00000123737	4	122722471	2.24113717580917e-15
277	ENSG00000124092	20	56071034	0.467039123392139
278	ENSG00000124151	20	46130600	0.00351516432731404
279	ENSG00000124177	20	40030740	0.907054699697059
280	ENSG00000124422	17	20902909	0.600836700841361
281	ENSG00000124701	6	41021042	9.03016968413926e-05
282	ENSG00000124795	6	18224098	0.0579253713472072
283	ENSG00000125484	9	135545421	0.0029494203130552
284	ENSG00000125952	14	65472891	0.851985329530685
285	ENSG00000126012	23	53220502	9.39134446404815e-06
286	ENSG00000126457	19	50179042	5.95853306729008e-09
287	ENSG00000126856	16	90122973	0.602026639209402
288	ENSG00000127337	12	69753482	1.82220717288224e-05
289	ENSG00000127483	1	21069153	0.000315379282798958
290	ENSG00000127511	19	16940210	0.356221886668192
291	ENSG00000127616	19	11071597	3.96881604592396e-06
292	ENSG00000127663	19	4969124	0.590320027295618
293	ENSG00000128383	22	39348745	0.228838735074336
294	ENSG00000128394	22	39436608	0.187202335160579
295	ENSG00000128573	7	113726381	5.32317433769892e-10
296	ENSG00000128708	2	172778957	0.0685317684604388
297	ENSG00000128908	15	41271077	0.153355694246123
298	ENSG00000129071	3	129149786	0.0207042201940881
299	ENSG00000129292	8	133787617	0.0209406787458223
300	ENSG00000129484	14	20811740	1.08859405387066e-05
301	ENSG00000129514	14	38059188	0.834937267214648
302	ENSG00000129691	8	37962759	0.000769023550150384
303	ENSG00000129873	24	19989289	0.237865422285836
304	ENSG00000130024	6	170104000	4.35010483580847e-08
305	ENSG00000130222	9	92219927	0.078076019510386
306	ENSG00000130382	19	6212965	0.801193566167642
307	ENSG00000130699	20	60528524	1.82825831280837e-08
308	ENSG00000130711	9	133539980	3.04621412592148e-05
309	ENSG00000130713	9	133569107	8.95142024362462e-08
310	ENSG00000130726	19	59055457	1.26580918849643e-11
311	ENSG00000130816	19	10244020	3.32610698115245e-14
312	ENSG00000131149	16	85645014	0.551254736103756
313	ENSG00000131263	23	73805051	0.375663325250317
314	ENSG00000131747	17	38544767	2.18884639336475e-16
315	ENSG00000131759	17	38465443	0.846511348542392
316	ENSG00000131778	1	146714290	0.000101454255043061
317	ENSG00000131791	1	146626684	0.0487904095494732
318	ENSG00000132275	11	6616304	0.661258621133384
319	ENSG00000132356	5	40759480	0.0111171774081351
320	ENSG00000132382	17	4442191	2.6451506497894e-06
321	ENSG00000132510	17	7743221	0.0068695280558075
322	ENSG00000132600	16	68344876	2.3807795666845e-05
323	ENSG00000132646	20	5095598	3.25437625133069e-10
324	ENSG00000132780	1	46049517	4.73529877926927e-11
325	ENSG00000133627	7	152456833	0.0275428812812826
326	ENSG00000133794	11	13298198	0.192983997669239
327	ENSG00000133884	11	65101224	0.00224736478155483
328	ENSG00000133895	11	64570981	6.45960200153086e-08
329	ENSG00000134014	8	27947189	0.131989711749625
330	ENSG00000134046	18	51679078	0.837993151364528
331	ENSG00000134058	5	68530667	9.43613661732022e-12
332	ENSG00000134371	1	193091146	0.901213710745225
333	ENSG00000134574	11	47236492	0.0519231495429008
334	ENSG00000134627	11	94277005	0.553145469104368
335	ENSG00000134686	1	33789223	0.71574244131881
336	ENSG00000134759	18	33709406	0.730016195849523
337	ENSG00000134852	4	56294069	0.00103664620988377
338	ENSG00000135316	6	86318052	0.210248646805201
339	ENSG00000135341	6	91223291	0.0354658430880533
340	ENSG00000135365	11	45950870	0.525373766848936
341	ENSG00000135372	11	34127148	1.79468742075825e-07
342	ENSG00000135655	12	62654118	0.0775872366098828
343	ENSG00000135801	1	229728857	6.08671531963822e-05
344	ENSG00000135999	2	149402008	0.000245548279352358
345	ENSG00000136014	12	95910335	9.4342940415316e-15
346	ENSG00000136169	13	50018428	2.13011898122992e-06
347	ENSG00000136450	17	56080720	1.32696776913098e-05
348	ENSG00000136504	17	47865916	0.878463471068839
349	ENSG00000136518	3	179280667	1.42972460607102e-05
350	ENSG00000136715	2	128698790	0.000129339441432244
351	ENSG00000136770	10	22045465	0.567331712643565
352	ENSG00000136807	9	130547957	0.297210843004117
353	ENSG00000136891	9	103064358	0.00106333239345728
354	ENSG00000136938	9	100745642	5.77389378444706e-08
355	ENSG00000137166	6	41514163	0.00782808627934975
356	ENSG00000137337	6	30667583	0.0451465524240431
357	ENSG00000137413	6	42018250	0.845146108247672
358	ENSG00000137486	11	74975225	1.8631626926671e-08
359	ENSG00000137948	1	92414927	0.00191383085478269
360	ENSG00000138336	10	70320412	0.398807682730282
361	ENSG00000138375	2	217277136	0.0023048900026729
362	ENSG00000138376	2	215590369	6.92345171695289e-05
363	ENSG00000138433	2	175212749	0.38243386161497
364	ENSG00000138738	4	121613069	0.000252160454917835
365	ENSG00000139154	12	19556999	0.631521493131771
366	ENSG00000139372	12	104359581	2.96752816598528e-07
367	ENSG00000139613	12	56556766	0.566373578347331
368	ENSG00000139618	13	32889610	4.01729931045997e-16
369	ENSG00000139620	12	49047183	3.66095207480518e-05
370	ENSG00000139687	13	48877886	0.867416561523904
371	ENSG00000139718	12	122242085	0.499903857659326
372	ENSG00000139842	13	113862551	0.0925317469664528
373	ENSG00000140044	14	75894418	2.53880210512698e-08
374	ENSG00000140320	15	40731919	0.0126139394470245
375	ENSG00000140350	15	69070873	3.37331868484373e-06
376	ENSG00000140382	15	77712753	0.000211525815311094
377	ENSG00000140396	8	71021996	0.00876164385212751
378	ENSG00000140455	15	63796792	0.368094856330517
379	ENSG00000140632	16	4853203	0.00846381073727546
380	ENSG00000141027	17	15932470	1.83993537886071e-09
381	ENSG00000141431	18	31158578	2.58395408171031e-11
382	ENSG00000141456	17	4574678	3.13025506981072e-07
383	ENSG00000141510	17	7565096	0.00460157164258279
384	ENSG00000141570	17	77765930	1.56362852173608e-18
385	ENSG00000141582	17	77806954	3.26453899317768e-08
386	ENSG00000141644	18	47793251	0.464687029816048
387	ENSG00000141867	19	15347646	0.00595560641317658
388	ENSG00000142182	21	45666221	0.24514191080524
389	ENSG00000142453	19	10982188	0.00456498403984493
390	ENSG00000142611	1	2985731	4.16103764292888e-05
391	ENSG00000142619	1	17575592	0.00174728780825045
392	ENSG00000142623	1	17531620	0.0193051578907345
393	ENSG00000143033	1	93544791	0.0139115766284069
394	ENSG00000143258	1	161129239	0.000186491883681368
395	ENSG00000143321	1	156711898	0.000107036859467602
396	ENSG00000143373	1	151254093	0.000261136434438676
397	ENSG00000143379	1	150898738	5.03204138791596e-07
398	ENSG00000143401	1	150190716	0.0658813210696871
399	ENSG00000143442	1	151375199	0.165640622901927
400	ENSG00000143499	1	214454444	4.60330999287105e-07
401	ENSG00000143614	1	153777200	0.143811139206454
402	ENSG00000143799	1	226548391	9.36544756741747e-05
403	ENSG00000143815	1	225589203	0.783508707028786
404	ENSG00000143970	2	25956621	0.6063642733265
405	ENSG00000145241	4	68337520	4.12590350509354e-06
406	ENSG00000145391	4	140454384	0.0106922518762567
407	ENSG00000146247	6	79645583	0.814258074458051
408	ENSG00000146285	6	108025307	0.141182197790529
409	ENSG00000146414	6	146205942	3.13611175417875e-09
410	ENSG00000146872	17	60536018	0.136328314750249
411	ENSG00000147050	23	44732756	2.93276403152803e-05
412	ENSG00000147099	23	71549365	2.72322720312087e-06
413	ENSG00000147130	23	70459473	0.165181236365851
414	ENSG00000147133	23	70586113	0.871789454885598
415	ENSG00000147162	23	70752932	0.0238951366155252
416	ENSG00000147180	23	84498996	0.121850930788951
417	ENSG00000147596	8	70963885	0.0250992427203503
418	ENSG00000147854	9	6413150	0.161938378052973
419	ENSG00000148204	9	126118448	0.00835279852352461
420	ENSG00000148229	9	116169514	3.64112085182897e-06
421	ENSG00000148584	10	52559168	0.341988232824513
422	ENSG00000148835	10	105127723	0.00489725903798665
423	ENSG00000149136	11	57093458	3.86477983408392e-13
424	ENSG00000149311	11	108093210	0.0307841434711807
425	ENSG00000149474	20	18118761	0.305276543785
426	ENSG00000149480	11	62360685	7.58366096150807e-14
427	ENSG00000149554	11	125495035	1.53525359363074e-14
428	ENSG00000149923	16	30087298	2.41369376159312e-06
429	ENSG00000149929	16	30003644	0.606620594131979
430	ENSG00000150459	13	21714652	0.185509323054281
431	ENSG00000150907	13	41129803	2.00074880089155e-08
432	ENSG00000151332	14	36767769	0.000318215864720623
433	ENSG00000152382	1	166825746	0.104045945061863
434	ENSG00000152455	10	14920818	1.62120006458285e-05
435	ENSG00000152484	13	27640292	6.17477950030686e-05
436	ENSG00000152784	4	81105032	0.0035025191799901
437	ENSG00000153046	6	4706392	0.00750017655229314
438	ENSG00000153147	4	144434615	0.291449768780261
439	ENSG00000153391	18	33032193	0.180855501317927
440	ENSG00000153487	13	111365082	0.202692474604365
441	ENSG00000153922	5	98190907	0.766305631053971
442	ENSG00000154229	17	64298753	6.34024967952595e-05
443	ENSG00000154655	18	5954704	4.97029536213895e-09
444	ENSG00000154832	18	47808712	0.131573719664688
445	ENSG00000155363	1	113215762	5.2170215450046e-05
446	ENSG00000155666	16	27214806	0.0218648868303018
447	ENSG00000155827	9	104296132	0.206368052851282
448	ENSG00000156256	21	30396949	8.18538658940835e-11
449	ENSG00000156374	10	105062552	0.8886563001506
450	ENSG00000156650	10	76585339	1.45619766046775e-06
451	ENSG00000156802	8	124332089	1.18303305650981e-14
452	ENSG00000156858	16	30662037	2.63415016143884e-05
453	ENSG00000156860	16	30669751	0.000582149316982575
454	ENSG00000156983	3	9773412	0.155323085333371
455	ENSG00000157212	7	154735396	2.0921037744214e-07
456	ENSG00000157259	7	92076766	0.00130954374778056
457	ENSG00000158019	2	28113595	0.0901345430824795
458	ENSG00000158161	1	28296854	0.58850022245949
459	ENSG00000158290	23	119658463	0.0256800839562231
460	ENSG00000158806	8	21881635	0.970989844414395
461	ENSG00000159259	21	37757675	4.28835951018451e-13
462	ENSG00000159267	21	38123188	0.0677155148164318
463	ENSG00000159339	1	17634689	0.00106931438450109
464	ENSG00000159692	4	1205235	0.000334625773866805
465	ENSG00000160224	21	45705720	0.896407246557319
466	ENSG00000160310	21	48055078	0.351009913005341
467	ENSG00000160633	19	5623045	5.16779860930889e-07
468	ENSG00000160679	1	153606524	0.0006600715302134
469	ENSG00000160949	8	145654164	2.2021872324963e-15
470	ENSG00000160953	19	1285889	0.534239420846974
471	ENSG00000161036	7	102105375	1.39844100993074e-08
472	ENSG00000161405	17	37921197	0.179536309945834
473	ENSG00000161956	17	7465191	0.0138461641141867
474	ENSG00000162227	11	62538774	0.263559013115336
475	ENSG00000162302	11	64126619	2.84005547001491e-06
476	ENSG00000162409	1	57110994	0.000285475940601705
477	ENSG00000162521	1	33116742	0.0193684976807627
478	ENSG00000162601	1	59120410	0.648401704913719
479	ENSG00000162676	1	92940318	0.151437253385439
480	ENSG00000162961	2	32092877	3.49391768906541e-05
481	ENSG00000162971	2	200794697	0.0131513739900167
482	ENSG00000163104	4	95128761	0.490962519058098
483	ENSG00000163159	1	151142462	1.93876689475024e-10
484	ENSG00000163322	4	84390176	0.00171510348744833
485	ENSG00000163517	3	13521223	0.64373517608118
486	ENSG00000163602	3	72420975	1.15239896075833e-06
487	ENSG00000163605	3	73045935	0.290203581132589
488	ENSG00000163635	3	63850232	2.04153280581934e-06
489	ENSG00000163832	3	47537129	0.612294723685064
490	ENSG00000163840	3	122283084	1.18126126062862e-06
491	ENSG00000163872	3	183415605	1.74236471637171e-07
492	ENSG00000163875	1	37958175	0.579375865938248
493	ENSG00000163930	3	52435028	0.806699446329847
494	ENSG00000163932	3	53195135	0.536968432670746
495	ENSG00000163935	3	52937587	0.482954573009306
496	ENSG00000163939	3	52579367	7.96171752058908e-09
497	ENSG00000163961	3	196195653	0.224324113949189
498	ENSG00000164080	3	51575595	0.582336661509799
499	ENSG00000164091	3	52288436	0.00647352924969751
500	ENSG00000164105	4	174291119	0.011143316453387
501	ENSG00000164169	4	148558935	1.07938982627625e-11
502	ENSG00000164190	5	36876860	0.771080456625975
503	ENSG00000164256	5	23507263	0.02513510436265
504	ENSG00000164576	5	153825516	0.000121461838996509
505	ENSG00000164663	6	41757633	0.0377660016304527
506	ENSG00000164885	7	150750898	2.09374603297358e-12
507	ENSG00000164924	8	101928752	0.000118402075965504
508	ENSG00000164951	8	94870034	0.331212913615736
509	ENSG00000164985	9	15464063	0.101663811711282
510	ENSG00000165097	6	18155559	0.464727079863377
511	ENSG00000165156	8	124260695	0.00136573487279871
512	ENSG00000165288	23	79926352	0.000590688918595485
513	ENSG00000165632	10	7860466	0.00347346384124607
514	ENSG00000165660	10	126490353	0.000161867175112003
515	ENSG00000165671	5	176560079	0.649731395312906
516	ENSG00000165702	9	135820931	0.00103076499106836
517	ENSG00000165732	10	70715883	0.0462960569913738
518	ENSG00000166135	10	102288828	0.242285932941345
519	ENSG00000166164	16	50347397	0.0291725084279344
520	ENSG00000166266	11	107879458	2.93728260001929e-05
521	ENSG00000166313	11	6416354	3.67436439694294e-05
522	ENSG00000166337	11	6627525	2.86002827937904e-06
523	ENSG00000166349	11	36537013	0.058816902169917
524	ENSG00000166446	16	80631802	0.660291616951393
525	ENSG00000166477	15	52230221	8.65029556370396e-05
526	ENSG00000166501	16	23847321	1.30619890499786e-06
527	ENSG00000166716	15	85291865	0.262385040673904
528	ENSG00000166913	20	43514316	0.224792646158445
529	ENSG00000166987	12	57914492	1.65894169831255e-09
530	ENSG00000167491	19	19496634	4.95283521914922e-10
531	ENSG00000167548	12	49412757	0.991972740792455
